time,low,high,open,close,volume
1607450400,71.72,73.06,72.45,71.72,4661.48229
1607454000,71.39,72.27,71.73,71.44,2055.55529
1607457600,70.02,71.6,71.42,70.1,2296.9095
1607461200,69.71,70.73,70.03,70.32,1095.37348
1607464800,69,70.78,70.48,69,507.04416
1607468400,68.65,69.87,69,69.58,995.23807
1607472000,68.95,69.96,69.58,69.22,836.41402
1607475600,68.8,69.66,69.24,69.14,844.94552
1607479200,69.01,70.08,69.16,69.83,1700.31116
1607482800,69.35,69.95,69.66,69.95,268.42381
1607486400,69.22,70.21,69.95,69.65,2515.32941
1607490000,69.46,70.05,69.66,70,231.99174
1607493600,70.02,70.97,70.02,70.42,268.69459
1607497200,68.86,70.66,70.56,68.86,529.17846
1607500800,66,69.24,68.86,67.37,1501.74931
1607504400,67.17,68.06,67.26,68.02,319.66201
1607508000,67.37,68.54,67.98,68.54,368.51271
1607511600,68.35,69.18,68.56,69.01,317.39626
1607515200,68.36,69.61,68.87,68.52,487.23157
1607518800,68.35,69.77,68.68,69.77,186.20817
1607522400,69.2,69.95,69.78,69.53,491.99056
1607526000,68.78,69.63,69.53,68.95,287.98499523
1607529600,68.52,69.67,68.91,69.65,661.11753953
1607533200,69.21,70.11,69.57,69.5,1918.43330956
1607536800,68.37,69.69,69.49,68.93,786.20320119
1607540400,68.83,69.38,68.97,69.1,1487.14014436
1607544000,67.83,69.15,69.1,68.27,1399.55717108
1607547600,68.34,69.2,68.35,69.05,1458.00277078
1607551200,68.8,69.98,69.05,69.23,1532.60497032
1607554800,69.14,69.63,69.24,69.47,280.28036551
1607558400,68.7,69.82,69.48,68.95,359.84616
1607562000,68.66,69.22,68.9,69.16,180.6715454
1607565600,68.55,69.43,69.2,68.77,1021.09161595
1607569200,68.58,69.18,68.79,68.66,250.34064532
1607572800,68.53,69.08,68.58,68.67,274.40281943
1607576400,68.16,68.75,68.57,68.37,1136.61742
1607580000,67.63,68.39,68.28,67.63,218.04584383
1607583600,67.62,68.15,67.62,68.04,539.64980453
1607587200,67.89,68.69,67.91,68.3,287.29795
1607590800,67.34,68.63,68.3,67.35,511.95014
1607594400,67.19,67.68,67.35,67.28,208.74451198
1607598000,67.22,67.75,67.31,67.42,549.11189571
1607601600,67.37,68.04,67.37,67.56,231.1095579
1607605200,67.05,68.1,67.68,68.1,568.0510546
1607608800,66.29,68.15,68.11,66.5,417.94513647
1607612400,66,67.18,66.61,67.05,617.97285863
1607616000,66.66,67.54,66.86,66.69,1203.8371495
1607619600,66.46,66.85,66.69,66.5,373.03140885
1607623200,66.09,66.77,66.57,66.26,896.52742195
1607626800,65.56,66.39,66.27,66.24,908.93612607
1607630400,65.97,66.76,66.35,66.18,938.79896312
1607634000,65.63,66.52,66.19,66.22,1081.54567574
1607637600,65.23,66.17,66.03,65.8,746.3952249
1607641200,65.66,66.28,65.8,65.94,257.80751071
1607644800,64.24,66.2,66.08,64.27,1028.70371897
1607648400,63.91,64.92,64.24,64.5,616.49480551
1607652000,63.92,64.72,64.4,64.11,622.46151351
1607655600,63.64,64.44,64.11,64.36,306.10304399
1607659200,64.12,64.7,64.28,64.33,411.75473287
1607662800,64.02,64.57,64.3,64.09,508.26165251
1607666400,63.87,64.45,64.1,64.22,364.0561634
1607670000,63.29,64.24,64.08,64.14,513.65185938
1607673600,63.79,64.71,64.15,64.15,290.24277
1607677200,63.42,64.06,64.06,63.68,758.17748953
1607680800,63.05,63.8,63.69,63.3,207.05174937
1607684400,62.5,63.3,63.28,62.95,598.90058
1607688000,62.74,64.05,62.96,63.78,395.64775233
1607691600,63.7,64.72,63.74,64.51,179.97762
1607695200,64.17,65.13,64.5,64.89,1398.39728561
1607698800,64.48,65.11,64.96,64.83,326.16762603
1607702400,63.91,64.85,64.48,64.07,692.39372745
1607706000,63.49,64.25,64.14,63.68,498.18391
1607709600,63.46,63.91,63.68,63.75,186.35795356
1607713200,63.61,64.38,63.77,63.74,729.49897574
1607716800,63.42,64.13,63.75,63.96,811.58521291
1607720400,63.79,64.39,63.84,64.39,455.66673622
1607724000,64.07,64.59,64.31,64.42,231.7830498
1607727600,63.57,67.8,64.41,63.57,2932.48128906
1607731200,63.54,65.41,63.57,65.3,1633.45243703
1607734800,64.87,65.69,65.21,65.21,1163.88378264
1607738400,65.03,65.81,65.1,65.62,338.26872
1607742000,65.39,65.99,65.67,65.79,229.84318151
1607745600,65.56,66,65.8,66,625.44053413
1607749200,65.53,66.09,65.97,65.53,157.21138285
1607752800,65.44,65.99,65.55,65.66,502.72618707
1607756400,65.49,65.86,65.6,65.86,119.54814
1607760000,65.22,66,65.91,65.32,288.89819088
1607763600,65.14,65.68,65.39,65.3,184.38662
1607767200,65.05,65.4,65.36,65.09,384.21522398
1607770800,65.11,66,65.11,65.87,1457.40488328
1607774400,65.63,66,65.88,65.73,1505.98935461
1607778000,65.2,65.72,65.72,65.2,211.08744
1607781600,64.64,65.5,65.2,64.94,669.04241546
1607785200,64.55,65.25,64.84,65.12,508.04500485
1607788800,64.88,65.35,65.12,65.13,214.14282494
1607792400,64.8,65.45,65.11,65.36,276.06255049
1607796000,65.24,66.21,65.27,66.08,272.45631
1607799600,66.02,66.42,66.18,66.4,597.60208949
1607803200,66.14,66.63,66.4,66.49,231.36201933
1607806800,66.45,66.82,66.46,66.56,102.80406131
1607810400,66.33,66.73,66.71,66.34,200.84165058
1607814000,65.87,66.34,66.34,66,127.83077
1607817600,65.48,66.39,66.01,65.57,296.79254554
1607821200,65.49,65.94,65.6,65.63,255.78444335
1607824800,65.3,65.81,65.66,65.71,180.96671535
1607828400,65.42,65.85,65.67,65.69,482.24198273
1607832000,65.41,65.86,65.56,65.8,71.24746684
1607835600,65.69,66.02,65.8,65.92,132.49668
1607839200,65.92,66.47,65.92,66.41,88.38208285
1607842800,66.42,67.76,66.47,67.18,977.29802495
1607846400,66.86,67.31,67.29,67.21,323.29856
1607850000,66.85,67.3,67.22,67.11,124.77496659
1607853600,67.08,68.56,67.08,68.32,317.1557239
1607857200,67.67,68.35,68.33,68,135.73740847
1607860800,67.55,68.87,68.05,68.61,491.14990815
1607864400,68.09,69.08,68.47,68.2,307.42003699
1607868000,67.85,68.3,68.04,68.18,292.78472
1607871600,67.57,68.24,68.19,67.95,228.98720931
1607875200,67.96,69.79,67.96,69.04,1408.33220145
1607878800,68.54,69.15,69.04,68.89,337.89275102
1607882400,68.27,68.91,68.76,68.39,211.91776387
1607886000,68.25,68.61,68.39,68.25,442.33429956
1607889600,67.81,68.52,68.25,68.5,302.61175395
1607893200,68.35,68.98,68.51,68.88,258.40769948
1607896800,67.11,68.98,68.85,68.27,2644.30528222
1607900400,67.88,68.28,68.1,68.2,70.45297961
1607904000,67.45,68.17,68.08,67.5,410.20461525
1607907600,67.37,67.8,67.38,67.46,251.17822017
1607911200,67.37,68.24,67.41,68.24,203.43807791
1607914800,67.96,68.5,68.26,68.1,582.78776525
1607918400,67.36,68.2,67.96,67.56,544.3145707
1607922000,67.24,67.56,67.56,67.44,64.1347
1607925600,67.41,67.81,67.47,67.6,922.17028
1607929200,67.3,67.67,67.67,67.51,213.6646
1607932800,67.47,67.69,67.51,67.57,50.25507436
1607936400,67.21,67.73,67.69,67.37,124.74567512
1607940000,66.54,67.56,67.37,66.58,149.11408311
1607943600,66.41,66.83,66.69,66.66,42.42320741
1607947200,66.3,66.77,66.66,66.44,163.24528
1607950800,66.29,66.99,66.51,66.86,121.73776
1607954400,66.38,66.9,66.86,66.85,306.08626258
1607958000,66.85,67.55,66.87,67.13,411.88932192
1607961600,66.55,67.36,67.18,66.66,214.90279404
1607965200,66.39,67.73,66.71,67.69,3333.09395563
1607968800,67.65,70.43,67.68,68.26,4616.79196125
1607972400,68.11,68.93,68.26,68.34,1873.75584
1607976000,68.02,68.85,68.3,68.51,1263.36383422
1607979600,68.28,68.85,68.66,68.41,609.54761821
1607983200,68.35,68.68,68.35,68.38,245.17032614
1607986800,67.66,68.55,68.38,68.14,939.58274069
1607990400,68.03,68.68,68.14,68.58,432.09802717
1607994000,68.14,68.61,68.44,68.39,467.43000961
1607997600,68.34,69.14,68.41,68.74,1108.21111754
1608001200,68.38,68.77,68.7,68.46,231.74250427
1608004800,67.42,68.59,68.59,67.42,610.77049232
1608008400,66.86,67.63,67.46,67.15,383.16841362
1608012000,67.06,67.29,67.21,67.24,43.30842496
1608015600,67.07,67.52,67.14,67.3,308.42736036
1608019200,67.06,67.53,67.48,67.26,177.26398578
1608022800,66.46,67.25,67.13,66.75,221.44376867
1608026400,66.51,67.58,66.75,67.51,204.22216773
1608030000,67.43,67.99,67.43,67.84,103.71908609
1608033600,67.58,68.06,67.8,67.6,621.74013
1608037200,67.57,68.35,67.57,68.22,397.74130219
1608040800,67.77,68.58,68.23,68.05,353.29164383
1608044400,67.85,68.49,67.96,68.49,386.39986044
1608048000,67.86,68.65,68.5,68.26,602.5400351
1608051600,67.99,68.34,68.13,68.29,561.02135394
1608055200,68.03,68.38,68.16,68.22,772.96213557
1608058800,68.16,68.63,68.22,68.63,180.64786115
1608062400,68.44,68.72,68.52,68.46,413.70770801
1608066000,67.93,68.74,68.5,68.11,378.66153554
1608069600,67.85,68.34,68.21,67.85,543.48977871
1608073200,67.52,68.1,67.92,67.79,394.50144661
1608076800,67.1,67.86,67.75,67.17,372.07589402
1608080400,66.96,67.56,67.33,67.42,566.58486174
1608084000,67.46,68.22,67.46,67.84,928.43377962
1608087600,67.5,68.14,67.86,67.51,696.35206491
1608091200,67.34,67.79,67.49,67.34,173.48721731
1608094800,67.2,67.53,67.34,67.41,173.47822092
1608098400,67.27,67.55,67.27,67.54,176.74636551
1608102000,67.32,67.62,67.54,67.45,61.03271978
1608105600,67.3,67.65,67.37,67.56,87.5199
1608109200,67.37,67.67,67.65,67.66,41.07479
1608112800,67.48,68.35,67.67,68.04,582.65632304
1608116400,67.83,68.53,68.08,68.31,415.57471718
1608120000,68.12,68.88,68.26,68.5,340.94633427
1608123600,68.52,70.86,68.52,70.86,1017.20180602
1608127200,70.38,72,70.87,71.09,2029.7058771
1608130800,70.86,71.84,70.96,71.75,972.78610989
1608134400,71.79,73.14,71.79,72.12,1963.80560929
1608138000,70.76,72.31,72.08,71.25,1070.51772111
1608141600,70.74,71.64,71.39,70.95,742.37032464
1608145200,70.89,71.38,70.94,71.19,256.90784296
1608148800,71.24,71.67,71.24,71.57,629.99709598
1608152400,70.94,72.2,71.53,71.86,481.27452284
1608156000,71.92,72.83,71.92,72.72,1408.44990495
1608159600,72.21,73.35,72.72,73.17,1196.57973556
1608163200,72.78,73.9,73.35,73.38,882.77269521
1608166800,72.94,73.85,73.3,73.4,752.36269968
1608170400,73.13,74.2,73.41,74.2,717.24547081
1608174000,72.63,74.5,74.2,73.01,1165.48506187
1608177600,72.86,73.31,72.96,72.96,442.69257
1608181200,72.62,73.7,73.11,73.47,2599.86389437
1608184800,73.13,73.53,73.29,73.23,593.80942131
1608188400,73.15,74.05,73.31,73.73,416.21063032
1608192000,73.05,74.35,73.73,73.88,806.25747197
1608195600,72.5,74.51,73.89,73.41,1428.31813541
1608199200,73.38,75.8,73.42,75.69,707.86175157
1608202800,75.36,76.21,75.5,75.56,785.22309468
1608206400,74.96,75.84,75.57,75.38,792.01543062
1608210000,74.58,75.83,75.38,74.96,985.69946498
1608213600,74.58,76,74.93,75.63,840.86369628
1608217200,75.07,76.31,75.63,76.04,2779.28475404
1608220800,76.04,78.08,76.04,77.36,3399.09469649
1608224400,75.64,78.24,77.27,75.64,1739.98189733
1608228000,74,76.46,75.6,75.61,2608.70987386
1608231600,74.35,76.2,75.71,74.47,992.30790753
1608235200,73.3,75.33,74.42,74.3,2100.33784139
1608238800,72.53,74.61,74.13,74.58,3661.14730657
1608242400,74.16,75.2,74.4,74.72,1772.23676197
1608246000,73.54,75.2,74.81,74.36,1518.02846059
1608249600,72.57,74.74,74.5,73.47,1524.12543048
1608253200,73.21,75.45,73.42,74.6,1078.09793197
1608256800,74.51,76.2,74.51,75.5,1168.59760864
1608260400,74.49,75.77,75.66,74.52,453.68207006
1608264000,74.42,75.53,74.89,75.13,526.596927
1608267600,75.09,75.67,75.19,75.56,431.077743
1608271200,74.98,75.9,75.4,74.98,441.33481871
1608274800,74.89,75.47,75.01,75.47,430.13793303
1608278400,75.19,76.2,75.6,76.08,411.83242
1608282000,75.38,76.38,76.01,76.38,360.05823405
1608285600,75.04,76.38,76.38,75.04,321.97466
1608289200,73.61,75.01,75.01,73.89,693.49347
1608292800,73.29,74.27,73.68,73.48,764.49491073
1608296400,72.61,74.2,73.43,72.61,1355.62179404
1608300000,72.19,73.09,72.93,72.77,1212.20468
1608303600,71.89,72.89,72.78,72.44,2071.29973181
1608307200,71.71,72.87,72.41,72.66,1043.29900189
1608310800,72.7,73.6,72.83,73.46,421.85364
1608314400,73.29,73.97,73.41,73.77,523.18661676
1608318000,72.79,73.87,73.76,73.52,3088.8073
1608321600,72.88,73.74,73.41,73.68,458.40979966
1608325200,73.61,74.36,73.75,73.74,460.13720122
1608328800,73.31,73.93,73.71,73.91,620.34000697
1608332400,73.51,74.11,73.92,74.04,529.59974918
1608336000,73.45,74.13,73.92,73.59,253.6045767
1608339600,73.2,73.92,73.45,73.43,752.71039551
1608343200,73.22,74.01,73.35,74.01,1182.17655673
1608346800,73.79,74.19,74.01,74.09,1017.18205973
1608350400,73.78,74.34,73.9,74.08,594.90626937
1608354000,73.54,74.2,74.08,73.76,309.59243566
1608357600,73.25,73.8,73.78,73.34,163.77627592
1608361200,73.34,74.2,73.34,73.63,2590.08199853
1608364800,73.41,74.19,73.63,74.08,799.89702405
1608368400,74.1,74.9,74.17,74.78,316.87949468
1608372000,74.75,75.25,74.84,74.91,216.98680994
1608375600,74.46,75.18,74.82,74.76,427.75799308
1608379200,74.6,75.31,74.63,75.02,252.35790903
1608382800,74.78,75.63,75.15,75.38,1109.90012098
1608386400,74.98,75.98,75.51,75.41,1467.20172981
1608390000,74.99,75.66,75.39,75.61,752.52773296
1608393600,75.08,76.21,75.62,75.35,1701.76649518
1608397200,74.65,75.48,75.36,74.8,852.57619958
1608400800,74.24,74.97,74.87,74.45,716.89058183
1608404400,73.68,74.56,74.52,74.26,907.90829461
1608408000,74.12,74.45,74.14,74.22,656.46352398
1608411600,74.05,74.52,74.29,74.23,916.96795572
1608415200,74.09,74.38,74.23,74.35,643.85350306
1608418800,73.15,74.2,74.18,73.66,862.08275012
1608422400,72.3,73.67,73.65,72.74,1216.6617832
1608426000,72.64,73.14,72.86,72.86,525.5271652
1608429600,72.54,73.04,72.98,72.68,258.81333
1608433200,72.2,72.68,72.61,72.39,291.48479366
1608436800,72.3,73.13,72.48,73.08,289.51207635
1608440400,72.94,73.23,73,73.15,363.66526174
1608444000,73.05,73.52,73.07,73.16,434.85395119
1608447600,73,74.47,73.2,74.46,823.75351344
1608451200,74.09,75.58,74.47,75.48,816.69667989
1608454800,75.47,77.82,75.54,76.99,798.09862731
1608458400,75.55,77.19,77.02,75.63,469.67509
1608462000,75.39,76.28,75.7,76.11,381.1724511
1608465600,74.46,76.08,75.98,74.92,303.7938586
1608469200,74,75.29,75.03,74.62,773.25474168
1608472800,74.19,75.35,74.56,75.09,599.79097448
1608476400,74.97,76.31,74.97,75.76,800.56104004
1608480000,75.47,77,75.69,76.62,1419.91901472
1608483600,75.04,76.81,76.79,75.29,741.36045898
1608487200,74.88,75.64,75.22,75.41,572.39610092
1608490800,74.55,75.56,75.56,74.62,753.43614031
1608494400,74.55,75.52,74.61,75.51,536.84600967
1608498000,73.31,75.55,75.42,73.31,919.49703954
1608501600,71.92,73.62,73.21,73.54,1816.31279548
1608505200,73.22,73.91,73.55,73.62,435.70574734
1608508800,73.12,75.53,73.47,75.05,811.15584258
1608512400,74.93,76.99,75.02,76.9,1384.89507637
1608516000,75.75,76.97,76.79,75.93,585.54088066
1608519600,75.84,77.63,75.99,76.86,2085.40286921
1608523200,75.7,77.65,76.87,75.74,1549.45475064
1608526800,74.7,76.39,75.84,74.8,557.55276875
1608530400,74,74.84,74.78,74.58,402.46673067
1608534000,74.22,75,74.58,74.32,354.7347158
1608537600,72.98,74.46,74.31,72.98,362.64963757
1608541200,72.23,73.21,72.99,72.63,349.82856942
1608544800,69.49,72.79,72.64,69.56,1644.35953224
1608548400,68.78,70.47,69.6,68.78,1146.04668863
1608552000,67.74,69.1,68.92,69.1,951.4546996
1608555600,68.99,69.79,69.12,69.78,880.53909994
1608559200,69.17,70.57,69.57,70.51,1284.00685688
1608562800,69.33,70.56,70.5,69.59,655.28275589
1608566400,68.06,69.59,69.59,69.17,1139.91913536
1608570000,67.59,69.05,69.05,68,1405.77819212
1608573600,67.87,68.82,67.9,68.52,951.97803092
1608577200,68.08,69.01,68.53,68.26,602.70789399
1608580800,67.77,68.63,68.19,68.22,1061.3489419
1608584400,67.93,68.83,68.29,68.83,861.66232417
1608588000,68.5,69.27,68.79,69.27,728.06117941
1608591600,67.8,69.42,69.21,67.93,697.62956549
1608595200,66.65,68.4,67.79,66.73,1268.85667837
1608598800,66.2,67.33,66.79,66.75,1639.68872495
1608602400,66.57,67.61,66.67,67.35,2006.39397347
1608606000,66.97,67.86,67.31,67.22,1587.79434218
1608609600,67.23,68.19,67.23,67.55,694.73836128
1608613200,66.24,67.68,67.64,66.5,1138.77107626
1608616800,66,66.61,66.51,66.14,678.9241186
1608620400,64.95,66.54,66.18,64.95,1808.31487655
1608624000,63.55,65.06,64.93,65.06,1262.86958973
1608627600,64.82,65.83,65.07,65.74,599.64214725
1608631200,65.27,66.14,65.82,65.47,592.14112
1608634800,65.6,66.91,65.61,66.64,372.52737367
1608638400,66.66,67.65,66.66,67.21,1250.54802466
1608642000,66.68,68.12,67.35,68.03,873.77566044
1608645600,67.4,68.47,68.11,67.5,1559.52346989
1608649200,67.41,69.09,67.51,68.25,1839.43259016
1608652800,67.21,68.42,68.39,67.8,1801.56519947
1608656400,67.29,68.02,67.8,67.94,1104.12771491
1608660000,67.45,67.93,67.93,67.65,731.17465651
1608663600,67.37,67.87,67.66,67.72,497.17967963
1608667200,66.9,67.92,67.73,67.32,697.77770241
1608670800,66.38,67.7,67.29,66.88,1801.89333954
1608674400,66.25,67.18,66.78,67.04,841.24318332
1608678000,66.76,67.96,67.07,67.75,882.66999326
1608681600,67.41,68.47,67.86,68.38,882.54924488
1608685200,66.65,68.56,68.4,66.66,1162.97035741
1608688800,66,66.9,66.68,66.47,733.23687183
1608692400,66.34,67.16,66.45,66.81,356.61729335
1608696000,65.5,66.65,66.65,65.66,922.55698017
1608699600,64.17,65.85,65.66,64.94,2478.98673348
1608703200,64.58,65.65,64.87,65.06,731.48283932
1608706800,64.32,65.65,65.05,65.46,801.37083838
1608710400,64.79,65.99,65.41,64.79,501.42593362
1608714000,64.25,65.73,64.78,65.38,460.00736875
1608717600,63.69,66.31,65.34,64.27,3154.26295
1608721200,62,64.27,64.25,62.87,2955.70471451
1608724800,62.62,64.97,63.02,64.84,2639.98041748
1608728400,63.12,64.86,64.67,63.21,2061.99509997
1608732000,62.73,64.14,63.29,64.03,2381.19128132
1608735600,62.99,64.33,64.03,63.25,868.57025469
1608739200,61.79,63.25,63.2,61.96,1783.41864703
1608742800,61.77,63.17,62.05,62.94,2678.49414699
1608746400,62.61,63.84,62.77,62.87,3359.02770172
1608750000,62.55,63.17,62.97,62.86,743.4398253
1608753600,61.25,63.07,62.88,61.61,2823.44084
1608757200,60.31,61.61,61.61,60.56,3424.03947749
1608760800,47.17,60.79,60.56,56.19,13278.63281827
1608764400,54.91,57.16,56.12,55.57,5076.87469244
1608768000,54.04,55.44,55.39,54.64,3748.47950052
1608771600,54.72,56.97,54.78,56.9,3168.59074065
1608775200,55.33,57.06,56.91,55.45,2511.1071008
1608778800,54.36,55.85,55.46,55.31,2866.60049254
1608782400,55.02,56.21,55.37,56.2,1386.68986928
1608786000,55.72,56.49,55.99,55.92,980.76697547
1608789600,54.74,56.3,56.1,55,1050.36469586
1608793200,54.31,56.36,54.8,56.31,2865.32038902
1608796800,55.94,56.75,56.37,56.7,2039.57758745
1608800400,56.38,57.64,56.64,57.64,1291.33875697
1608804000,56.8,57.71,57.65,56.8,750.40776777
1608807600,56.52,58.52,56.89,58.36,462.11194
1608811200,58.11,59.17,58.39,58.48,935.68159888
1608814800,58.35,61.62,58.58,61.24,2526.31822119
1608818400,59.56,61.44,61.43,59.8,2191.38955981
1608822000,59.44,60.22,59.81,59.96,1022.14652638
1608825600,59.73,60.92,60.02,59.83,913.49530806
1608829200,59.43,60.7,59.84,60.58,1057.07925435
1608832800,59.72,60.68,60.59,60,619.59984396
1608836400,59.65,60.07,59.92,59.81,392.37961864
1608840000,59.47,60.8,59.87,60.05,1899.99542873
1608843600,60.02,60.72,60.05,60.37,552.79701214
1608847200,60.26,62.39,60.27,61.9,2346.44894616
1608850800,61.33,63,61.79,62.15,4229.661612
1608854400,61.23,62.53,62,62.02,630.38944574
1608858000,61.5,62.18,62.01,61.55,427.14197556
1608861600,60.97,61.66,61.55,60.99,437.99023
1608865200,60.44,61.28,60.93,60.61,494.49054
1608868800,60.49,61.18,60.58,60.95,583.86818941
1608872400,60.48,61.08,60.99,61.07,697.82927741
1608876000,60.68,62,61.07,62,364.18912022
1608879600,61.62,62.11,61.76,62.11,365.86851853
1608883200,62.12,62.81,62.12,62.8,780.41119
1608886800,62.45,63.25,62.84,62.97,781.67604074
1608890400,62.81,64.3,62.97,64.12,608.45456
1608894000,63.49,64.49,64.23,64.16,1338.51312714
1608897600,63.31,64.49,64.16,63.31,820.86841744
1608901200,63.32,63.81,63.42,63.72,1204.70782478
1608904800,63.06,63.96,63.71,63.37,672.83419
1608908400,62.81,63.76,63.37,62.98,864.20126243
1608912000,63.1,65.17,63.1,63.92,2284.81650238
1608915600,62.3,64.37,63.84,63.14,3042.47891572
1608919200,62.78,63.88,63.01,63.87,626.00097093
1608922800,63.44,64.33,63.84,64.25,511.06288127
1608926400,63.54,64.3,64.23,63.91,836.53184523
1608930000,63.1,63.92,63.88,63.1,482.40182267
